[HOURLY]
14,8,4.39436,30
18,8,4.39436,30
19,206.196,149.752,556
[DIRECTORIES]
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_1,3,0.00487013
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_1/src,4,0.00649351
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_1/subprojects,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_1/test,2,0.00324675
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_1/test/test_runners,2,0.00324675
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_2,2,0.00324675
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_2/src,4,0.00649351
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_2/test,2,0.00324675
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_2/test/test_runners,3,0.00487013
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_3,4,0.00649351
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_3/helper,2,0.00324675
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_3/src,4,0.00649351
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_3/test,2,0.00324675
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_4,2,0.00324675
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_4/src,5,0.00811688
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_4/subprojects,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_4/test,3,0.00487013
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/examples/example_4/test/test_runners,3,0.00487013
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/Unity/src,4,0.00649351
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets,7,0.0113636
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/.github,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/.github/workflows,5,0.00811688
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/Nginx,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/arduino_renesas/arduino_uno_r4_wifi,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/arduino_wifinina,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/avr/WebSocketClientAVR,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp32/WebSocketClient,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp32/WebSocketClientSSL,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp32/WebSocketClientSSLBundle,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp32/WebSocketClientSocketIOack,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp32/WebSocketServer,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp32_pio/CustomNetworkClient,4,0.00649351
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp32_pio/CustomNetworkClient/lib,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp32_pio/CustomNetworkClient/src,5,0.00811688
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp32_pio/WebSocketClientSSLBundle,7,0.0113636
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp32_pio/WebSocketClientSSLBundle/lib,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp32_pio/WebSocketClientSSLBundle/src,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp8266_pico/WebSocketClient,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp8266_pico/WebSocketClientOTA,2,0.00324675
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp8266_pico/WebSocketClientOTA/python_ota_server,2,0.00324675
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp8266_pico/WebSocketClientSSL,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp8266_pico/WebSocketClientSSLWithCA,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp8266_pico/WebSocketClientSocketIO,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp8266_pico/WebSocketClientSocketIOack,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp8266_pico/WebSocketClientStomp,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp8266_pico/WebSocketClientStompOverSockJs,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp8266_pico/WebSocketServer,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp8266_pico/WebSocketServerAllFunctionsDemo,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp8266_pico/WebSocketServerFragmentation,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp8266_pico/WebSocketServerHooked,3,0.00487013
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp8266_pico/WebSocketServerHttpHeaderValidation,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/esp8266_pico/WebSocketServer_LEDcontrol,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/particle/ParticleWebSocketClient,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/examples/seeed-studio/xio-wio-terminal/WebSocketClient,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/src,12,0.0194805
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/src/libb64,6,0.00974026
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/src/libsha1,2,0.00324675
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/tests,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/tests/webSocketServer,2,0.00324675
/home/rei/Documents/PlatformIO/Projects/biiip/.pio/libdeps/upesy_wroom/WebSockets/travis,2,0.00324675
/home/rei/Documents/PlatformIO/Projects/biiip/.vscode,3,0.00487013
/home/rei/Documents/PlatformIO/Projects/biiip/include,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/lib,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/src,1,0.00162338
/home/rei/Documents/PlatformIO/Projects/biiip/test,1,0.00162338
/home/rei/Documents/sentinel,2,0.00324675
/home/rei/Documents/sentinel2,1,0.00162338
/home/rei/Documents/sentinel2/sdggdfvb,1,0.00162338
/home/rei/SentinelFS/test_malware_simulation,5,0.00811688
/home/rei/SentinelFS/test_malware_simulation/normal_files,9,0.0146104
/home/rei/SentinelFS/test_malware_simulation/ransomware_patterns,24,0.038961
/home/rei/SentinelFS/test_malware_simulation/suspicious_scripts,9,0.0146104
/home/rei/sentinelFS-demo/SentinelFS/test_malware_simulation,20,0.0324675
/home/rei/sentinelFS-demo/SentinelFS/test_malware_simulation/normal_files,12,0.0194805
/home/rei/sentinelFS-demo/SentinelFS/test_malware_simulation/ransomware_patterns,19,0.0308442
/home/rei/sentinelFS-demo/SentinelFS/test_malware_simulation/suspicious_scripts,12,0.0194805
/home/rei/sentinelFS_demo/SentinelFS/test_malware_simulation,15,0.0243506
/home/rei/sentinelFS_demo/SentinelFS/test_malware_simulation/normal_files,9,0.0146104
/home/rei/sentinelFS_demo/SentinelFS/test_malware_simulation/ransomware_patterns,12,0.0194805
/home/rei/sentinelFS_demo/SentinelFS/test_malware_simulation/suspicious_scripts,9,0.0146104
[FILETYPES]
.a,10,0,0,0.0170358
.bat,8,2,0,0.0170358
.bin,3,0,0,0.00511073
.build,7,0,0,0.011925
.c,28,0,0,0.0477002
.chart,2,0,0,0.00340716
.checksum,1,0,0,0.00170358
.cmake,1,0,0,0.00170358
.code-workspace,1,0,0,0.00170358
.conf,1,0,0,0.00170358
.cpp,17,0,0,0.0289608
.crypted,8,0,0,0.0136286
.csv,1,0,0,0.00170358
.d,76,0,0,0.129472
.dat,2,0,0,0.00340716
.dblite,1,0,0,0.00170358
.elf,1,0,0,0.00170358
.enc,16,0,0,0.0272572
.erb,1,0,0,0.00170358
.h,30,0,0,0.0511073
.html,1,0,0,0.00170358
.ini,4,0,0,0.00681431
.ino,29,0,0,0.0494037
.js,1,0,0,0.00170358
.json,15,2,0,0.0289608
.locked,8,0,0,0.0136286
.map,1,0,0,0.00170358
.md,33,2,0,0.0596252
.o,76,0,0,0.129472
.pdf,4,0,0,0.00681431
.pem,1,0,0,0.00170358
.properties,5,0,0,0.00851789
.py,44,2,0,0.0783646
.rb,12,0,0,0.0204429
.section,24,0,0,0.0408859
.sh,17,4,0,0.0357751
.txt,49,22,0,0.120954
.wrap,2,0,0,0.00340716
.yaml,4,0,0,0.00681431
.yml,8,0,0,0.0136286
[STATS]
616
